measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
2021,11,26,1027.3,5,5
2021,11,27,1025.4,5,5
2021,11,28,1024.5,5,5
2021,11,29,1038.0,5,5
2021,11,30,1065.0,5,5
2021,12,1,1152.0,5,5
2021,12,2,1277.7,5,5
2021,12,3,1414.5,5,5
2021,12,4,1572.4,5,5
2021,12,5,1714.3,5,5
2021,12,6,1823.8,5,5
2021,12,7,1938.3,5,5
2021,12,8,2156.1,5,5
2021,12,9,2291.5,5,5
2021,12,10,2202.1,5,5
2021,12,11,2064.1,5,5
2021,12,12,2039.2,5,5
2021,12,13,2046.0,5,5
2021,12,14,2025.4,5,5
2021,12,15,1971.6,5,5
2021,12,16,1917.5,5,5
2021,12,17,1867.9,5,5
2021,12,18,1822.5,5,5
2021,12,19,1765.7,5,5
2021,12,20,1703.9,5,5
2021,12,21,1648.6,5,5
2021,12,21,1637.5,5,5
2021,12,22,1581.1,5,5
2021,12,23,1519.7,5,5
2021,12,24,1460.8,5,5
2021,12,25,1428.6,5,5
2021,12,26,1412.0,5,5
2021,12,27,1409.9,5,5
2021,12,28,1498.3,5,5
2021,12,29,1766.6,5,5
2021,12,30,2224.3,5,5
2021,12,31,2713.4,5,5
2022,1,1,3179.7,5,5
2022,1,2,3502.9,5,5
2022,1,3,3642.5,5,5
2022,1,4,3560.3,5,5
2022,1,5,3537.8,5,5
2022,1,6,4161.0,5,5
2022,1,7,4970.9,5,5
2022,1,8,5136.0,5,5
2022,1,9,4801.9,5,5
2022,1,10,4511.0,5,5
2022,1,11,4499.5,5,5
2022,1,12,4413.9,5,5
2022,1,13,4083.0,5,5
2022,1,14,3628.8,5,5
2022,1,15,3234.3,5,5
2022,1,16,2921.1,5,5
2022,1,17,2666.0,5,5
2022,1,18,2484.4,5,5
2022,1,19,2370.1,5,5
2022,1,20,2235.5,5,5
2022,1,21,2153.6,5,5
2022,1,22,2111.3,5,5
2022,1,23,2071.9,5,5
2022,1,24,2022.1,5,5
2022,1,25,1971.4,5,5
2022,1,26,1914.3,5,5
2022,1,27,1891.6,5,5
2022,1,28,1869.1,5,5
2022,1,29,1881.4,5,5
2022,1,30,1833.8,5,5
2022,1,31,1829.9,5,5
2022,2,1,1884.2,5,5
2022,2,2,1986.4,5,5
2022,2,3,2120.7,5,5
2022,2,4,2320.8,5,5
2022,2,5,2402.6,5,5
2022,2,6,2496.1,5,5
2022,2,7,2702.8,5,5
2022,2,8,3087.2,5,5
2022,2,9,3764.9,5,5
2022,2,10,4031.4,5,5
2022,2,11,3871.1,5,5
2022,2,12,3481.2,5,5
2022,2,13,3136.4,5,5
2022,2,14,2883.2,5,5
2022,2,15,2741.1,5,5
2022,2,16,2658.9,5,5
2022,2,17,2674.2,5,5
2022,2,18,2812.0,5,5
2022,2,19,3065.3,5,5
2022,2,20,3236.0,5,5
2022,2,21,3520.9,5,5
2022,2,22,3741.8,5,5
2022,2,23,3932.4,5,5
2022,2,24,4002.8,5,5
2022,2,25,3907.8,5,5
2022,2,26,3699.8,5,5
2022,2,27,3418.7,5,5
2022,2,28,3117.7,5,5
2022,3,1,2878.5,5,5
2022,3,2,2668.4,5,5
2022,3,3,2476.6,5,5
2022,3,4,2323.5,5,5
2022,3,5,2221.2,5,5
2022,3,6,2135.7,5,5
2022,3,7,2075.6,5,5
2022,3,8,2016.5,5,5
2022,3,9,1959.7,5,5
2022,3,10,1889.5,5,5
2022,3,11,1813.4,5,5
2022,3,12,1753.0,5,5
2022,3,13,1687.8,5,5
2022,3,14,1595.7,5,5
2022,3,15,1496.7,5,5
2022,3,16,1464.9,5,5
2022,3,17,1457.4,5,5
2022,3,18,1494.8,5,5
2022,3,19,1484.7,5,5
2022,3,20,1433.8,5,5
2022,3,21,1391.4,5,5
2022,3,22,1357.1,5,5
2022,3,23,1327.7,5,5
2022,3,24,1291.4,5,5
2022,3,25,1271.8,5,5
2022,3,26,1243.3,5,5
2022,3,27,1213.8,5,5
2022,3,28,1194.9,5,5
2022,3,29,1181.4,5,5
2022,3,30,1172.5,5,5
2022,3,31,1167.8,5,5
2022,4,1,1196.9,5,5
2022,4,2,1215.8,5,5
2022,4,3,1234.0,5,5
2022,4,4,1302.6,5,5
2022,4,5,1439.2,5,5
2022,4,6,1606.0,5,5
2022,4,7,1719.3,5,5
2022,4,8,1835.4,5,5
2022,4,9,1957.6,5,5
2022,4,10,2171.1,5,5
2022,4,11,3174.6,5,5
2022,4,12,4087.5,5,5
2022,4,13,3857.7,5,5
2022,4,14,3319.3,5,5
2022,4,15,2904.0,5,5
2022,4,16,2581.0,5,5
2022,4,17,2365.7,5,5
2022,4,18,2187.2,5,5
2022,4,19,2040.3,5,5
2022,4,20,1931.3,5,5
2022,4,21,1810.8,5,5
2022,4,22,1718.8,5,5
2022,4,23,1654.6,5,5
2022,4,24,1605.4,5,5
2022,4,25,1593.1,5,5
2022,4,26,1617.1,5,5
2022,4,27,1643.7,5,5
2022,4,28,1711.2,5,5
2022,4,29,1833.9,5,5
2022,4,30,1964.9,5,5
2022,5,1,1917.2,5,5
2022,5,2,1813.8,5,5
2022,5,3,1702.6,5,5
2022,5,4,1626.8,5,5
2022,5,5,1579.8,5,5
2022,5,6,1524.9,5,5
2022,5,7,1492.4,5,5
2022,5,8,1492.2,5,5
2022,5,9,1469.7,5,5
2022,5,10,1496.5,5,5
2022,5,11,1514.6,5,5
2022,5,12,1475.7,5,5
2022,5,13,1426.0,5,5
2022,5,14,1375.9,5,5
2022,5,15,1336.8,5,5
2022,5,16,1328.9,5,5
2022,5,17,1388.8,5,5
2022,5,18,1414.8,5,5
2022,5,19,1397.4,5,5
2022,5,20,1397.7,5,5
2022,5,21,1448.5,5,5
2022,5,22,1471.0,5,5
2022,5,23,1485.7,5,5
2022,5,24,1491.4,5,5
2022,5,25,1503.5,5,5
2022,5,26,1503.6,5,5
2022,5,27,1510.9,5,5
2022,5,28,1513.7,5,5
2022,5,29,1509.6,5,5
2022,5,30,1500.6,5,5
2022,5,31,1468.5,5,5
2022,6,1,1413.1,5,5
2022,6,2,1349.9,5,5
2022,6,3,1286.3,5,5
2022,6,4,1249.6,5,5
2022,6,5,1231.9,5,5
2022,6,6,1248.8,5,5
2022,6,7,1272.2,5,5
2022,6,8,1342.9,5,5
2022,6,9,1472.3,5,5
2022,6,10,1478.9,5,5
2022,6,11,1469.3,5,5
2022,6,12,1488.8,5,5
2022,6,13,1484.4,5,5
2022,6,14,1459.5,5,5
2022,6,15,1400.2,5,5
2022,6,16,1333.9,5,5
2022,6,17,1284.9,5,5
2022,6,18,1231.2,5,5
2022,6,19,1209.3,5,5
2022,6,19,1198.9,5,5
2022,6,20,1177.8,5,5
2022,6,21,1186.4,5,5
2022,6,22,1187.0,5,5
2022,6,23,1172.8,5,5
2022,6,24,1173.1,5,5
2022,6,25,1195.3,5,5
2022,6,26,1202.6,5,5
2022,6,27,1266.8,5,5
2022,6,28,1369.1,5,5
2022,6,29,1431.8,5,5
2022,6,30,1436.1,5,5
2022,7,1,1431.4,5,5
2022,7,2,1344.5,5,5
2022,7,3,1254.3,5,5
2022,7,4,1239.6,5,5
2022,7,5,1280.0,5,5
2022,7,6,1298.8,5,5
2022,7,7,1260.4,5,5
2022,7,8,1202.3,5,5
2022,7,9,1189.9,5,5
2022,7,10,1205.4,5,5
2022,7,11,1199.0,5,5
2022,7,12,1168.6,5,5
2022,7,13,1127.2,5,5
2022,7,14,1075.2,5,5
2022,7,15,1023.7,5,5
2022,7,16,982.1,5,5
2022,7,17,944.0,5,5
2022,7,18,914.6,5,5
2022,7,19,897.7,5,5
2022,7,20,881.3,5,5
2022,7,21,885.9,5,5
2022,7,22,911.6,5,5
2022,7,23,907.3,5,5
2022,7,24,906.0,5,5
2022,7,25,890.6,5,5
2022,7,26,882.2,5,5
2022,7,27,866.6,5,5
2022,7,28,853.3,5,5
2022,7,29,851.1,5,5
2022,7,30,845.6,5,5
2022,7,31,834.9,5,5
2022,8,1,848.2,5,5
2022,8,2,866.3,5,5
2022,8,3,850.1,5,5
2022,8,4,823.3,5,5
2022,8,5,816.0,5,5
2022,8,6,803.7,5,5
2022,8,7,790.1,5,5
2022,8,8,779.2,5,5
2022,8,9,766.1,5,5
2022,8,10,750.6,5,5
2022,8,11,749.9,5,5
2022,8,12,744.1,5,5
2022,8,13,732.6,5,5
2022,8,14,716.0,5,5
2022,8,15,699.6,5,5
2022,8,16,692.8,5,5
2022,8,17,685.1,5,5
2022,8,18,679.3,5,5
2022,8,19,682.9,5,5
2022,8,20,684.8,5,5
2022,8,21,702.4,5,5
2022,8,22,701.7,5,5
2022,8,23,735.0,5,5
2022,8,24,854.7,5,5
2022,8,25,977.5,5,5
2022,8,26,1005.7,5,5
2022,8,27,981.0,5,5
2022,8,28,947.4,5,5
2022,8,29,927.3,5,5
2022,8,30,926.1,5,5
2022,8,31,946.5,5,5
2022,9,1,952.6,5,5
2022,9,2,915.3,5,5
2022,9,3,891.0,5,5
2022,9,4,878.9,5,5
2022,9,5,882.2,5,5
2022,9,6,876.4,5,5
2022,9,7,861.4,5,5
2022,9,8,878.3,5,5
2022,9,9,893.5,5,5
2022,9,10,898.4,5,5
2022,9,11,955.7,5,5
2022,9,12,969.0,5,5
2022,9,13,1018.0,5,5
2022,9,14,1042.9,5,5
2022,9,15,1095.3,5,5
2022,9,16,1125.8,5,5
2022,9,17,1209.9,5,5
2022,9,18,1294.8,5,5
2022,9,19,1329.3,5,5
2022,9,20,1330.6,5,5
2022,9,21,1299.1,5,5
2022,9,22,1253.5,5,5
2022,9,23,1204.6,5,5
2022,9,24,1155.5,5,5
2022,9,25,1083.9,5,5
2022,9,26,1032.7,5,5
2022,9,27,1036.6,5,5
2022,9,28,1083.1,5,5
2022,9,29,1118.2,5,5
2022,9,30,1135.6,5,5
2022,10,1,1191.1,5,5
2022,10,2,1374.8,5,5
2022,10,3,1697.8,5,5
2022,10,4,1960.2,5,5
2022,10,5,2023.5,5,5
2022,10,6,2050.5,5,5
2022,10,7,2060.6,5,5
2022,10,8,1965.4,5,5
2022,10,9,1801.5,5,5
2022,10,10,1680.9,5,5
2022,10,11,1577.7,5,5
2022,10,12,1480.3,5,5
2022,10,13,1401.5,5,5
2022,10,14,1355.5,5,5
2022,10,15,1305.8,5,5
2022,10,16,1263.4,5,5
2022,10,17,1271.5,5,5
2022,10,18,1302.0,5,5
2022,10,19,1408.5,5,5
2022,10,20,1475.5,5,5
2022,10,21,1428.9,5,5
2022,10,22,1339.9,5,5
2022,10,23,1297.4,5,5
2022,10,24,1360.6,5,5
2022,10,25,1442.5,5,5
2022,10,26,1525.9,5,5
2022,10,27,1507.2,5,5
2022,10,28,1479.1,5,5
2022,10,29,1486.0,5,5
2022,10,30,1463.4,5,5
2022,10,31,1415.9,5,5
2022,11,1,1382.2,5,5
2022,11,2,1337.6,5,5
2022,11,3,1282.6,5,5
2022,11,4,1245.2,5,5
2022,11,5,1221.3,5,5
2022,11,6,1218.8,5,5
2022,11,7,1217.2,5,5
2022,11,8,1214.9,5,5
2022,11,9,1207.9,5,5
2022,11,10,1195.7,5,5
2022,11,11,1179.9,5,5
2022,11,12,1203.6,5,5
2022,11,13,1242.4,5,5
2022,11,14,1256.0,5,5
2022,11,15,1239.1,5,5
2022,11,16,1215.7,5,5
2022,11,17,1219.2,5,5
2022,11,18,1244.6,5,5
2022,11,19,1291.5,5,5
2022,11,20,1455.6,5,5
2022,11,21,1696.0,5,5
2022,11,22,2067.1,5,5
2022,11,23,2176.5,5,5
2022,11,24,2110.8,5,5
2022,11,25,2049.2,5,5
2022,11,26,1986.2,5,5
2022,11,27,1895.1,5,5
2022,11,28,1821.4,5,5
2022,11,29,1759.3,5,5
2022,11,30,1685.1,5,5
2022,12,1,1614.2,5,5
2022,12,2,1557.7,5,5
2022,12,3,1531.3,5,5
2022,12,4,1480.9,5,5
2022,12,5,1431.6,5,5
2022,12,6,1423.5,5,5
2022,12,7,1407.4,5,5
2022,12,8,1367.6,5,5
2022,12,9,1340.9,5,5
2022,12,10,1318.3,5,5
2022,12,11,1289.2,5,5
2022,12,12,1261.0,5,5
2022,12,13,1225.0,5,5
2022,12,14,1189.6,5,5
2022,12,15,1157.0,5,5
2022,12,16,1142.8,5,5
2022,12,16,1121.2,5,5
2022,12,17,1099.8,5,5
2022,12,18,1087.8,5,5
2022,12,19,1104.8,5,5
2022,12,20,1155.7,5,5
2022,12,21,1203.4,5,5
2022,12,22,1218.1,5,5
2022,12,23,1311.7,5,5
2022,12,24,1622.9,5,5
2022,12,25,2370.4,5,5
2022,12,26,3063.3,5,5
2022,12,27,3546.3,5,5
2022,12,28,3669.0,5,5
2022,12,29,3587.9,5,5
2022,12,30,3445.2,5,5
2022,12,31,3311.9,5,5
2023,1,1,3146.8,5,5
2023,1,2,3096.3,5,5
2023,1,3,3071.1,5,5
2023,1,4,2922.3,5,5
2023,1,5,2717.9,5,5
2023,1,6,2592.9,5,5
2023,1,7,2544.6,5,5
2023,1,8,2495.2,5,5
2023,1,9,2456.3,5,5
2023,1,10,2503.7,5,5
2023,1,11,2662.5,5,5
2023,1,12,2975.9,5,5
2023,1,13,3530.0,5,5
2023,1,14,4104.4,5,5
2023,1,15,4370.1,5,5
2023,1,16,4510.2,5,5
2023,1,17,4867.3,5,5
2023,1,18,5049.5,5,5
2023,1,19,5023.9,5,5
2023,1,20,4623.7,5,5
2023,1,21,4019.6,5,5
2023,1,22,3479.5,5,5
2023,1,23,3089.2,5,5
2023,1,24,2763.3,5,5
2023,1,25,2482.2,5,5
2023,1,26,2311.3,5,5
2023,1,27,2217.3,5,5
2023,1,28,2138.7,5,5
2023,1,29,2057.7,5,5
2023,1,30,1988.3,5,5
2023,1,31,1911.1,5,5
2023,2,1,1852.6,5,5
2023,2,2,1845.7,5,5
2023,2,3,1995.1,5,5
2023,2,4,2172.4,5,5
2023,2,5,2267.5,5,5
2023,2,6,2347.9,5,5
2023,2,7,2392.2,5,5
2023,2,8,2375.2,5,5
2023,2,9,2309.2,5,5
2023,2,10,2174.8,5,5
2023,2,11,2041.6,5,5
