measure_year,measure_month,measure_day,measure_value,quantity_id,location_id
1901,10,25,2140.0,5,5
1901,10,26,2155.0,5,5
1901,10,27,2180.0,5,5
1901,10,28,2250.0,5,5
1901,10,29,2250.0,5,5
1901,10,30,2185.0,5,5
1901,10,31,2100.0,5,5
1901,11,1,2020.0,5,5
1901,11,2,1930.0,5,5
1901,11,3,1835.0,5,5
1901,11,4,1770.0,5,5
1901,11,5,1695.0,5,5
1901,11,6,1635.0,5,5
1901,11,7,1575.0,5,5
1901,11,8,1480.0,5,5
1901,11,9,1440.0,5,5
1901,11,10,1425.0,5,5
1901,11,11,1400.0,5,5
1901,11,12,1395.0,5,5
1901,11,13,1370.0,5,5
1901,11,14,1385.0,5,5
1901,11,15,1445.0,5,5
1901,11,16,1630.0,5,5
1901,11,17,1690.0,5,5
1901,11,18,1630.0,5,5
1901,11,19,1575.0,5,5
1901,11,20,1565.0,5,5
1901,11,21,1650.0,5,5
1901,11,22,1985.0,5,5
1901,11,23,2360.0,5,5
1901,11,24,2345.0,5,5
1901,11,25,2220.0,5,5
1901,11,26,2060.0,5,5
1901,11,27,1980.0,5,5
1901,11,28,1930.0,5,5
1901,11,29,1850.0,5,5
1901,11,30,1770.0,5,5
1901,12,1,1700.0,5,5
1901,12,2,1660.0,5,5
1901,12,3,1640.0,5,5
1901,12,4,1640.0,5,5
1901,12,5,1655.0,5,5
1901,12,6,1640.0,5,5
1901,12,7,1640.0,5,5
1901,12,8,1620.0,5,5
1901,12,9,1685.0,5,5
1901,12,10,1970.0,5,5
1901,12,11,2580.0,5,5
1901,12,12,2660.0,5,5
1901,12,13,2930.0,5,5
1901,12,14,3240.0,5,5
1901,12,15,3240.0,5,5
1901,12,16,3080.0,5,5
1901,12,17,2895.0,5,5
1901,12,18,2740.0,5,5
1901,12,19,2555.0,5,5
1901,12,20,2405.0,5,5
1901,12,21,2245.0,5,5
1901,12,22,2120.0,5,5
1901,12,23,2005.0,5,5
1901,12,24,1920.0,5,5
1901,12,25,1890.0,5,5
1901,12,26,1870.0,5,5
1901,12,27,1945.0,5,5
1901,12,28,2645.0,5,5
1901,12,29,3140.0,5,5
1901,12,30,3240.0,5,5
1901,12,31,3075.0,5,5
1902,1,1,2955.0,5,5
1902,1,2,3030.0,5,5
1902,1,3,3100.0,5,5
1902,1,4,3320.0,5,5
1902,1,5,3900.0,5,5
1902,1,6,4195.0,5,5
1902,1,7,4300.0,5,5
1902,1,8,4205.0,5,5
1902,1,9,3955.0,5,5
1902,1,10,3610.0,5,5
1902,1,11,3270.0,5,5
1902,1,12,2990.0,5,5
1902,1,13,2790.0,5,5
1902,1,14,2640.0,5,5
1902,1,15,2505.0,5,5
1902,1,16,2380.0,5,5
1902,1,17,2260.0,5,5
1902,1,18,2175.0,5,5
1902,1,19,2125.0,5,5
1902,1,20,2075.0,5,5
1902,1,21,2030.0,5,5
1902,1,22,2010.0,5,5
1902,1,23,2065.0,5,5
1902,1,24,2145.0,5,5
1902,1,25,2155.0,5,5
1902,1,26,2085.0,5,5
1902,1,27,2050.0,5,5
1902,1,28,2030.0,5,5
1902,1,29,2065.0,5,5
1902,1,30,2155.0,5,5
1902,1,31,2345.0,5,5
1902,2,1,2770.0,5,5
1902,2,2,3020.0,5,5
1902,2,3,2950.0,5,5
1902,2,4,2630.0,5,5
1902,2,5,2390.0,5,5
1902,2,6,2225.0,5,5
1902,2,7,2125.0,5,5
1902,2,8,2020.0,5,5
1902,2,9,2035.0,5,5
1902,2,10,2655.0,5,5
1902,2,11,3830.0,5,5
1902,2,12,4635.0,5,5
1902,2,13,4745.0,5,5
1902,2,14,4525.0,5,5
1902,2,15,4060.0,5,5
1902,2,16,3540.0,5,5
1902,2,17,3090.0,5,5
